site	species	year	date	individual	period	subindividual	flower	pollinaria_removed	pollen_on_stigma	herbivory	recorder	writer	notes	
Oerup	Orchis_mascula	2021	25.5.2021	48	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	48	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	48	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	48	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	49	NA	NA	1	2	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	49	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	49	NA	NA	3	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	49	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	49	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	50	NA	NA	1	2	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	50	NA	NA	2	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	50	NA	NA	3	2	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	50	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	50	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	51	NA	NA	1	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	51	NA	NA	2	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	51	NA	NA	3	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	51	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	51	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	52	NA	NA	1	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	52	NA	NA	2	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	52	NA	NA	3	2	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	52	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	52	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	53	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	53	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	54	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	54	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	54	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	54	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	54	NA	NA	5	2	1	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	55	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	55	NA	NA	2	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	56	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	56	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	56	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	56	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	56	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	57	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	57	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	57	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	57	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	57	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	58	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	58	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	58	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	58	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	58	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	59	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	59	NA	NA	2	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	59	NA	NA	3	0	1	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	59	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	59	NA	NA	5	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	60	NA	NA	1	NA	NA	NA	JS	MF	flowers_malformed	
Oerup	Orchis_mascula	2021	25.5.2021	61	NA	NA	1	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	61	NA	NA	2	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	61	NA	NA	3	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	61	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	61	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	62	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	62	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	62	NA	NA	3	1	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	62	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	62	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	63	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	63	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	63	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	63	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	63	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	64	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	64	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	64	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	64	NA	NA	4	2	1	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	64	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	65	NA	NA	1	1	1	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	65	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	65	NA	NA	3	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	65	NA	NA	4	1	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	65	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	66	NA	NA	1	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	66	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	66	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	66	NA	NA	4	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	66	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	67	NA	NA	1	0	1	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	67	NA	NA	2	0	1	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	67	NA	NA	3	0	1	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	67	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	67	NA	NA	5	1	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	68	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	68	NA	NA	2	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	68	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	68	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	68	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	69	NA	NA	1	2	1	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	69	NA	NA	2	0	1	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	69	NA	NA	3	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	69	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	69	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	70	NA	NA	1	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	70	NA	NA	2	1	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	70	NA	NA	3	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	70	NA	NA	4	2	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	70	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	71	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	71	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	71	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	71	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	71	NA	NA	5	2	1	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	72	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	72	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	72	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	72	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	72	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	73	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	73	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	73	NA	NA	3	1	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	73	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	73	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	74	NA	NA	1	2	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	74	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	74	NA	NA	3	2	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	74	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	74	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	75	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	75	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	75	NA	NA	3	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	75	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	75	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	76	NA	NA	1	NA	NA	NA	CC	MF	dead	
Oerup	Orchis_mascula	2021	25.5.2021	77	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	77	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	77	NA	NA	3	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	77	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	77	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	78	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	78	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	78	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	78	NA	NA	4	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	78	NA	NA	5	2	1	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	79	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	79	NA	NA	2	0	1	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	79	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	79	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	79	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	80	NA	NA	1	NA	NA	NA	CC	MF	dead	
Oerup	Orchis_mascula	2021	25.5.2021	81	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	81	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	81	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	81	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	81	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	82	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	82	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	82	NA	NA	3	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	82	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	82	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	83	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	83	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	83	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	83	NA	NA	4	2	1	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	84	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	84	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	84	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	84	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	84	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	85	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	85	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	85	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	85	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	85	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	86	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	86	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	86	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	86	NA	NA	4	2	1	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	86	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	87	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	87	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	87	NA	NA	3	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	87	NA	NA	4	2	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	87	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	88	NA	NA	1	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	88	NA	NA	2	1	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	88	NA	NA	3	2	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	88	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	88	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	89	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	89	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	89	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	89	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	89	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	90	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	90	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	90	NA	NA	3	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	90	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	90	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	91	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	91	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	91	NA	NA	3	1	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	91	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	91	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	92	NA	NA	1	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	92	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	92	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	92	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	92	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	93	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	93	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	93	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	93	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	93	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	94	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	94	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	94	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	94	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	94	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	95	NA	NA	1	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	95	NA	NA	2	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	95	NA	NA	3	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	95	NA	NA	4	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	95	NA	NA	5	0	0	0	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	96	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	96	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	96	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	96	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	96	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	97	NA	NA	1	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	97	NA	NA	2	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	97	NA	NA	3	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	97	NA	NA	4	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	97	NA	NA	5	0	0	0	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	98	NA	NA	1	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	98	NA	NA	2	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	98	NA	NA	3	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	98	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	98	NA	NA	5	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	99	NA	NA	1	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	99	NA	NA	2	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	99	NA	NA	3	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	99	NA	NA	4	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	99	NA	NA	5	0	0	1	CC	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	100	NA	NA	1	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	100	NA	NA	2	1	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	100	NA	NA	3	2	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	100	NA	NA	4	0	0	1	JS	MF	NA	
Oerup	Orchis_mascula	2021	25.5.2021	100	NA	NA	5	0	0	1	JS	MF	NA	
Knivsaasen	NA	2020	NA	1	early	NA	1	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	1	early	NA	2	1	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	1	early	NA	3	1	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	1	early	NA	4	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	1	early	NA	5	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	3	early	NA	1	1	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	3	early	NA	2	2	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	3	early	NA	3	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	3	early	NA	4	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	3	early	NA	5	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	4	early	NA	1	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	4	early	NA	2	1	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	4	early	NA	3	1	1	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	4	early	NA	4	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	4	early	NA	5	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	5	early	NA	1	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	5	early	NA	2	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	5	early	NA	3	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	5	early	NA	4	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	5	early	NA	5	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	6	early	NA	1	2	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	6	early	NA	2	2	1	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	6	early	NA	3	2	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	6	early	NA	4	2	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	6	early	NA	5	2	1	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	7	early	NA	1	2	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	7	early	NA	2	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	7	early	NA	3	2	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	7	early	NA	4	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	7	early	NA	5	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	8	early	NA	1	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	8	early	NA	2	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	8	early	NA	3	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	8	early	NA	4	2	1	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	8	early	NA	5	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	9	early	NA	1	0	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	9	early	NA	2	1	0	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	9	early	NA	3	2	1	NA	MF	SA	NA	
Knivsaasen	NA	2020	NA	9	early	NA	4	1	0	NA	MF	SA	NA	
